StudentID,FirstName,LastName,Age,Gender,City,State,Email,PhoneNumber,Stage,ExamDateTime,Status
S202507939,Abhishek,Banerjee,23,Male,Gurugram,Haryana,abhishek.banerjee.s202507939@example.in,7989958769,Technical Entrance Test,2025-01-18 09:23:59,Pass
S202507939,Abhishek,Banerjee,23,Male,Gurugram,Haryana,abhishek.banerjee.s202507939@example.in,7989958769,IQ Test,2025-03-01 11:01:18,Fail
S202507940,Rohit,Das,22,Male,Kolkata,West Bengal,rohit.das.s202507940@example.in,6221788475,Technical Entrance Test,2025-01-18 09:27:42,Fail
S202507941,Sneha,Menon,20,Female,Patna,Bihar,sneha.menon.s202507941@example.in,7229791266,Technical Entrance Test,2025-01-18 15:08:20,Fail
S202507942,Manish,Singh,19,Male,Mumbai,Maharashtra,manish.singh.s202507942@example.in,9689224608,Technical Entrance Test,2025-01-18 09:39:19,Fail
S202507943,Sanjay,Mehta,18,Male,Chandigarh,Chandigarh,sanjay.mehta.s202507943@example.in,9884910995,Technical Entrance Test,2025-01-18 12:03:06,Fail
S202507944,Akash,Choudhary,25,Male,Lucknow,Uttar Pradesh,akash.choudhary.s202507944@example.in,7297754096,Technical Entrance Test,2025-01-18 09:52:37,Pass
S202507944,Akash,Choudhary,25,Male,Lucknow,Uttar Pradesh,akash.choudhary.s202507944@example.in,7297754096,IQ Test,2025-03-01 16:47:27,Fail
S202507945,Rahul,Mehta,23,Male,Lucknow,Uttar Pradesh,rahul.mehta.s202507945@example.in,8287611299,Technical Entrance Test,2025-01-18 13:07:39,Fail
S202507946,Sanjay,Ghosh,23,Male,Thiruvananthapuram,Kerala,sanjay.ghosh.s202507946@example.in,7520125569,Technical Entrance Test,2025-01-18 16:19:44,Fail
S202507947,Avni,Mishra,19,Female,Patna,Bihar,avni.mishra.s202507947@example.in,7993837471,Technical Entrance Test,2025-01-18 10:02:25,Fail
S202507948,Akash,Singh,18,Male,Guwahati,Assam,akash.singh.s202507948@example.in,9137028491,Technical Entrance Test,2025-01-18 14:31:24,Fail
S202507949,Sakshi,Verma,18,Female,Thiruvananthapuram,Kerala,sakshi.verma.s202507949@example.in,6580079456,Technical Entrance Test,2025-01-18 13:41:05,Fail
S202507950,Pooja,Nair,19,Female,Delhi,Delhi,pooja.nair.s202507950@example.in,9782683118,Technical Entrance Test,2025-01-18 14:19:10,Fail
S202507951,Shivam,Verma,19,Male,Bhubaneswar,Odisha,shivam.verma.s202507951@example.in,9290053083,Technical Entrance Test,2025-01-18 13:03:42,Fail
S202507952,Vikram,Mishra,22,Male,Pune,Maharashtra,vikram.mishra.s202507952@example.in,6836595741,Technical Entrance Test,2025-01-18 13:22:05,Fail
S202507953,Yash,Yadav,21,Male,Noida,Uttar Pradesh,yash.yadav.s202507953@example.in,7577146368,Technical Entrance Test,2025-01-18 15:59:13,Fail
S202507954,Vivek,Khan,18,Male,Jaipur,Rajasthan,vivek.khan.s202507954@example.in,8697821922,Technical Entrance Test,2025-01-18 13:16:53,Pass
S202507954,Vivek,Khan,18,Male,Jaipur,Rajasthan,vivek.khan.s202507954@example.in,8697821922,IQ Test,2025-03-01 09:58:48,Pass
S202507954,Vivek,Khan,18,Male,Jaipur,Rajasthan,vivek.khan.s202507954@example.in,8697821922,Descriptive Exam,2025-04-15 14:39:04,Fail
S202507955,Harsh,Jain,21,Male,Gurugram,Haryana,harsh.jain.s202507955@example.in,6593001260,Technical Entrance Test,2025-01-18 15:12:58,Fail
S202507956,Harsh,Das,20,Male,Mumbai,Maharashtra,harsh.das.s202507956@example.in,8007344050,Technical Entrance Test,2025-01-18 11:40:00,Fail
S202507957,Ananya,Mishra,24,Female,Ahmedabad,Gujarat,ananya.mishra.s202507957@example.in,9760375192,Technical Entrance Test,2025-01-18 16:59:19,Fail
S202507958,Pooja,Nair,18,Female,Chennai,Tamil Nadu,pooja.nair.s202507958@example.in,7771615166,Technical Entrance Test,2025-01-18 14:44:48,Fail
S202507959,Ishaan,Gupta,25,Male,Patna,Bihar,ishaan.gupta.s202507959@example.in,6433102218,Technical Entrance Test,2025-01-18 10:58:28,Fail
S202507960,Riya,Joshi,19,Female,Bengaluru,Karnataka,riya.joshi.s202507960@example.in,9937161643,Technical Entrance Test,2025-01-18 17:35:42,Pass
S202507960,Riya,Joshi,19,Female,Bengaluru,Karnataka,riya.joshi.s202507960@example.in,9937161643,IQ Test,2025-03-01 13:31:50,Fail
S202507961,Aarav,Shetty,21,Male,Gurugram,Haryana,aarav.shetty.s202507961@example.in,6514274812,Technical Entrance Test,2025-01-18 17:21:36,Fail
S202507962,Shivam,Pawar,18,Male,Jaipur,Rajasthan,shivam.pawar.s202507962@example.in,8986480076,Technical Entrance Test,2025-01-18 17:11:08,Pass
S202507962,Shivam,Pawar,18,Male,Jaipur,Rajasthan,shivam.pawar.s202507962@example.in,8986480076,IQ Test,2025-03-01 14:38:04,Fail
S202507963,Mahima,Reddy,20,Female,Mumbai,Maharashtra,mahima.reddy.s202507963@example.in,8946501968,Technical Entrance Test,2025-01-18 11:15:58,Fail
S202507964,Sanjay,Yadav,19,Male,Gurugram,Haryana,sanjay.yadav.s202507964@example.in,7835543210,Technical Entrance Test,2025-01-18 12:27:32,Fail
S202507965,Ritika,Ali,25,Female,Delhi,Delhi,ritika.ali.s202507965@example.in,9848783034,Technical Entrance Test,2025-01-18 10:45:16,Fail
S202507966,Aditi,Joshi,19,Female,Bhubaneswar,Odisha,aditi.joshi.s202507966@example.in,8534076147,Technical Entrance Test,2025-01-18 16:57:17,Fail
S202507967,Kavya,Ghosh,22,Female,Lucknow,Uttar Pradesh,kavya.ghosh.s202507967@example.in,9098812247,Technical Entrance Test,2025-01-18 16:36:16,Fail
S202507968,Suresh,Rao,24,Male,Bhopal,Madhya Pradesh,suresh.rao.s202507968@example.in,7206922483,Technical Entrance Test,2025-01-18 14:55:25,Fail
S202507969,Simran,Sharma,23,Female,Delhi,Delhi,simran.sharma.s202507969@example.in,6463504944,Technical Entrance Test,2025-01-18 12:32:51,Fail
S202507970,Rohan,Mishra,25,Male,Hyderabad,Telangana,rohan.mishra.s202507970@example.in,9649084132,Technical Entrance Test,2025-01-18 12:07:28,Fail
S202507971,Vikram,Nair,24,Male,Kochi,Kerala,vikram.nair.s202507971@example.in,7051762185,Technical Entrance Test,2025-01-18 09:39:58,Fail
S202507972,Ishita,Reddy,24,Female,Noida,Uttar Pradesh,ishita.reddy.s202507972@example.in,7811293059,Technical Entrance Test,2025-01-18 11:26:16,Fail
S202507973,Rohit,Mishra,19,Male,Ahmedabad,Gujarat,rohit.mishra.s202507973@example.in,8441686225,Technical Entrance Test,2025-01-18 11:26:26,Pass
S202507973,Rohit,Mishra,19,Male,Ahmedabad,Gujarat,rohit.mishra.s202507973@example.in,8441686225,IQ Test,2025-03-01 09:55:02,Fail
S202507974,Jahnavi,Khan,25,Female,Jaipur,Rajasthan,jahnavi.khan.s202507974@example.in,8280675429,Technical Entrance Test,2025-01-18 09:14:38,Fail
S202507975,Vikram,Mukherjee,19,Male,Bhubaneswar,Odisha,vikram.mukherjee.s202507975@example.in,6296509114,Technical Entrance Test,2025-01-18 15:06:05,Pass
S202507975,Vikram,Mukherjee,19,Male,Bhubaneswar,Odisha,vikram.mukherjee.s202507975@example.in,6296509114,IQ Test,2025-03-01 13:15:54,Pass
S202507975,Vikram,Mukherjee,19,Male,Bhubaneswar,Odisha,vikram.mukherjee.s202507975@example.in,6296509114,Descriptive Exam,2025-04-15 14:49:38,Fail
S202507976,Nisha,Yadav,21,Female,Gurugram,Haryana,nisha.yadav.s202507976@example.in,8948643456,Technical Entrance Test,2025-01-18 17:15:19,Fail
S202507977,Simran,Pawar,19,Female,Bhopal,Madhya Pradesh,simran.pawar.s202507977@example.in,6788626109,Technical Entrance Test,2025-01-18 15:37:34,Fail
S202507978,Aarav,Reddy,18,Male,Chandigarh,Chandigarh,aarav.reddy.s202507978@example.in,7903210935,Technical Entrance Test,2025-01-18 11:05:48,Fail
S202507979,Ananya,Jain,20,Female,Kochi,Kerala,ananya.jain.s202507979@example.in,7615365715,Technical Entrance Test,2025-01-18 16:56:43,Fail
S202507980,Akash,Kaur,19,Male,Hyderabad,Telangana,akash.kaur.s202507980@example.in,9529463525,Technical Entrance Test,2025-01-18 10:41:15,Fail
S202507981,Nisha,Mehta,20,Female,Lucknow,Uttar Pradesh,nisha.mehta.s202507981@example.in,6467079395,Technical Entrance Test,2025-01-18 10:44:39,Fail
S202507982,Trisha,Khan,18,Female,Guwahati,Assam,trisha.khan.s202507982@example.in,6201140404,Technical Entrance Test,2025-01-18 16:25:49,Pass
S202507982,Trisha,Khan,18,Female,Guwahati,Assam,trisha.khan.s202507982@example.in,6201140404,IQ Test,2025-03-01 11:19:12,Fail
S202507983,Pooja,Bhatia,18,Female,Hyderabad,Telangana,pooja.bhatia.s202507983@example.in,6796046327,Technical Entrance Test,2025-01-18 16:08:08,Fail
S202507984,Akash,Chatterjee,20,Male,Kolkata,West Bengal,akash.chatterjee.s202507984@example.in,8602091228,Technical Entrance Test,2025-01-18 14:38:12,Fail
S202507985,Akash,Pawar,24,Male,Gurugram,Haryana,akash.pawar.s202507985@example.in,7100379833,Technical Entrance Test,2025-01-18 09:38:20,Pass
S202507985,Akash,Pawar,24,Male,Gurugram,Haryana,akash.pawar.s202507985@example.in,7100379833,IQ Test,2025-03-01 14:42:29,Pass
S202507985,Akash,Pawar,24,Male,Gurugram,Haryana,akash.pawar.s202507985@example.in,7100379833,Descriptive Exam,2025-04-15 13:15:43,Fail
S202507986,Pranav,Sharma,20,Male,Bengaluru,Karnataka,pranav.sharma.s202507986@example.in,7400241852,Technical Entrance Test,2025-01-18 16:30:41,Fail
S202507987,Sneha,Rao,19,Female,Patna,Bihar,sneha.rao.s202507987@example.in,7858720209,Technical Entrance Test,2025-01-18 11:04:51,Fail
S202507988,Akash,Gupta,25,Male,Pune,Maharashtra,akash.gupta.s202507988@example.in,8534722254,Technical Entrance Test,2025-01-18 11:39:01,Fail
S202507989,Trisha,Reddy,18,Female,Delhi,Delhi,trisha.reddy.s202507989@example.in,7690700266,Technical Entrance Test,2025-01-18 12:36:28,Fail
S202507990,Manish,Reddy,24,Male,Pune,Maharashtra,manish.reddy.s202507990@example.in,8588631021,Technical Entrance Test,2025-01-18 15:11:16,Pass
S202507990,Manish,Reddy,24,Male,Pune,Maharashtra,manish.reddy.s202507990@example.in,8588631021,IQ Test,2025-03-01 13:15:05,Fail
S202507991,Aditya,Bhatia,19,Male,Chennai,Tamil Nadu,aditya.bhatia.s202507991@example.in,8020497966,Technical Entrance Test,2025-01-18 16:28:32,Fail
S202507992,Ananya,Shetty,25,Female,Jaipur,Rajasthan,ananya.shetty.s202507992@example.in,9640940885,Technical Entrance Test,2025-01-18 13:31:25,Pass
S202507992,Ananya,Shetty,25,Female,Jaipur,Rajasthan,ananya.shetty.s202507992@example.in,9640940885,IQ Test,2025-03-01 13:47:34,Fail
S202507993,Anirudh,Mukherjee,20,Male,Bhopal,Madhya Pradesh,anirudh.mukherjee.s202507993@example.in,6301113633,Technical Entrance Test,2025-01-18 12:48:35,Pass
S202507993,Anirudh,Mukherjee,20,Male,Bhopal,Madhya Pradesh,anirudh.mukherjee.s202507993@example.in,6301113633,IQ Test,2025-03-01 17:23:11,Fail
S202507994,Pallavi,Pillai,25,Female,Gurugram,Haryana,pallavi.pillai.s202507994@example.in,8118597449,Technical Entrance Test,2025-01-18 16:45:35,Fail
S202507995,Jahnavi,Iyer,23,Female,Lucknow,Uttar Pradesh,jahnavi.iyer.s202507995@example.in,7259477059,Technical Entrance Test,2025-01-18 14:21:13,Fail
S202507996,Pallavi,Menon,20,Female,Delhi,Delhi,pallavi.menon.s202507996@example.in,9220104809,Technical Entrance Test,2025-01-18 14:59:02,Fail
S202507997,Sneha,Gupta,20,Female,Visakhapatnam,Andhra Pradesh,sneha.gupta.s202507997@example.in,6149946947,Technical Entrance Test,2025-01-18 11:41:51,Fail
S202507998,Aditya,Das,18,Male,Thiruvananthapuram,Kerala,aditya.das.s202507998@example.in,7184454823,Technical Entrance Test,2025-01-18 17:34:22,Fail
S202507999,Isha,Rao,22,Female,Jaipur,Rajasthan,isha.rao.s202507999@example.in,8421324363,Technical Entrance Test,2025-01-18 13:09:49,Fail
S202508000,Tejas,Rao,25,Male,Chandigarh,Chandigarh,tejas.rao.s202508000@example.in,7455374857,Technical Entrance Test,2025-01-18 13:06:28,Fail
S202508001,Vivek,Patel,19,Male,Chandigarh,Chandigarh,vivek.patel.s202508001@example.in,8823505580,Technical Entrance Test,2025-01-18 14:31:01,Fail
S202508002,Nandini,Tiwari,20,Female,Bengaluru,Karnataka,nandini.tiwari.s202508002@example.in,8350185266,Technical Entrance Test,2025-01-18 09:39:38,Pass
S202508002,Nandini,Tiwari,20,Female,Bengaluru,Karnataka,nandini.tiwari.s202508002@example.in,8350185266,IQ Test,2025-03-01 12:06:22,Pass
S202508002,Nandini,Tiwari,20,Female,Bengaluru,Karnataka,nandini.tiwari.s202508002@example.in,8350185266,Descriptive Exam,2025-04-15 15:32:59,Pass
S202508002,Nandini,Tiwari,20,Female,Bengaluru,Karnataka,nandini.tiwari.s202508002@example.in,8350185266,Face-to-Face Interview,2025-06-10 10:06:12,Pass
S202508003,Abhishek,Yadav,19,Male,Kolkata,West Bengal,abhishek.yadav.s202508003@example.in,6868961371,Technical Entrance Test,2025-01-18 09:10:55,Fail
S202508004,Rahul,Bhatia,25,Male,Kolkata,West Bengal,rahul.bhatia.s202508004@example.in,9900234966,Technical Entrance Test,2025-01-18 16:02:00,Pass
S202508004,Rahul,Bhatia,25,Male,Kolkata,West Bengal,rahul.bhatia.s202508004@example.in,9900234966,IQ Test,2025-03-01 10:19:36,Fail
S202508005,Jahnavi,Sharma,18,Female,Visakhapatnam,Andhra Pradesh,jahnavi.sharma.s202508005@example.in,8612281891,Technical Entrance Test,2025-01-18 11:41:15,Fail
S202508006,Diya,Sharma,20,Female,Kochi,Kerala,diya.sharma.s202508006@example.in,8731237554,Technical Entrance Test,2025-01-18 16:47:13,Pass
S202508006,Diya,Sharma,20,Female,Kochi,Kerala,diya.sharma.s202508006@example.in,8731237554,IQ Test,2025-03-01 12:17:06,Fail
S202508007,Ishita,Bhatia,20,Female,Guwahati,Assam,ishita.bhatia.s202508007@example.in,9014418676,Technical Entrance Test,2025-01-18 11:33:06,Fail
S202508008,Trisha,Chatterjee,25,Female,Patna,Bihar,trisha.chatterjee.s202508008@example.in,6819552464,Technical Entrance Test,2025-01-18 14:02:12,Pass
S202508008,Trisha,Chatterjee,25,Female,Patna,Bihar,trisha.chatterjee.s202508008@example.in,6819552464,IQ Test,2025-03-01 10:15:15,Pass
S202508008,Trisha,Chatterjee,25,Female,Patna,Bihar,trisha.chatterjee.s202508008@example.in,6819552464,Descriptive Exam,2025-04-15 10:08:06,Fail
S202508009,Pooja,Choudhary,24,Female,Bhubaneswar,Odisha,pooja.choudhary.s202508009@example.in,8069511125,Technical Entrance Test,2025-01-18 15:19:55,Fail
S202508010,Aakash,Chatterjee,18,Male,Guwahati,Assam,aakash.chatterjee.s202508010@example.in,6323686804,Technical Entrance Test,2025-01-18 14:40:42,Fail
S202508011,Arjun,Iyer,21,Male,Pune,Maharashtra,arjun.iyer.s202508011@example.in,7306263700,Technical Entrance Test,2025-01-18 10:49:41,Fail
S202508012,Vivek,Reddy,24,Male,Bengaluru,Karnataka,vivek.reddy.s202508012@example.in,7314115487,Technical Entrance Test,2025-01-18 17:07:24,Fail
S202508013,Siddharth,Verma,22,Male,Bhopal,Madhya Pradesh,siddharth.verma.s202508013@example.in,9068384447,Technical Entrance Test,2025-01-18 16:43:37,Fail
S202508014,Kavya,Khan,19,Female,Kochi,Kerala,kavya.khan.s202508014@example.in,7247435829,Technical Entrance Test,2025-01-18 11:36:03,Fail
S202508015,Abhishek,Choudhary,18,Male,Kochi,Kerala,abhishek.choudhary.s202508015@example.in,7192207734,Technical Entrance Test,2025-01-18 14:15:06,Fail
S202508016,Vikram,Gupta,23,Male,Kolkata,West Bengal,vikram.gupta.s202508016@example.in,7178046108,Technical Entrance Test,2025-01-18 14:17:35,Pass
S202508016,Vikram,Gupta,23,Male,Kolkata,West Bengal,vikram.gupta.s202508016@example.in,7178046108,IQ Test,2025-03-01 13:21:20,Pass
S202508016,Vikram,Gupta,23,Male,Kolkata,West Bengal,vikram.gupta.s202508016@example.in,7178046108,Descriptive Exam,2025-04-15 16:35:11,Fail
S202508017,Nisha,Chatterjee,25,Female,Kolkata,West Bengal,nisha.chatterjee.s202508017@example.in,8323592600,Technical Entrance Test,2025-01-18 13:29:27,Fail
S202508018,Sachin,Sharma,19,Male,Jaipur,Rajasthan,sachin.sharma.s202508018@example.in,8371161788,Technical Entrance Test,2025-01-18 17:55:14,Fail
S202508019,Pooja,Banerjee,23,Female,Lucknow,Uttar Pradesh,pooja.banerjee.s202508019@example.in,8786544345,Technical Entrance Test,2025-01-18 10:59:57,Pass
S202508019,Pooja,Banerjee,23,Female,Lucknow,Uttar Pradesh,pooja.banerjee.s202508019@example.in,8786544345,IQ Test,2025-03-01 14:09:18,Pass
S202508019,Pooja,Banerjee,23,Female,Lucknow,Uttar Pradesh,pooja.banerjee.s202508019@example.in,8786544345,Descriptive Exam,2025-04-15 11:17:48,Fail
S202508020,Ishaan,Tiwari,20,Male,Mumbai,Maharashtra,ishaan.tiwari.s202508020@example.in,7601558374,Technical Entrance Test,2025-01-18 12:31:16,Pass
S202508020,Ishaan,Tiwari,20,Male,Mumbai,Maharashtra,ishaan.tiwari.s202508020@example.in,7601558374,IQ Test,2025-03-01 14:20:29,Pass
S202508020,Ishaan,Tiwari,20,Male,Mumbai,Maharashtra,ishaan.tiwari.s202508020@example.in,7601558374,Descriptive Exam,2025-04-15 17:56:54,Fail
S202508021,Riya,Kaur,21,Female,Bhopal,Madhya Pradesh,riya.kaur.s202508021@example.in,9280947710,Technical Entrance Test,2025-01-18 15:33:58,Fail
S202508022,Kavya,Verma,25,Female,Chandigarh,Chandigarh,kavya.verma.s202508022@example.in,9388352884,Technical Entrance Test,2025-01-18 10:27:43,Fail
S202508023,Akash,Das,19,Male,Kolkata,West Bengal,akash.das.s202508023@example.in,7027090528,Technical Entrance Test,2025-01-18 09:54:02,Fail
S202508024,Isha,Bhatia,18,Female,Lucknow,Uttar Pradesh,isha.bhatia.s202508024@example.in,7832448241,Technical Entrance Test,2025-01-18 17:49:10,Fail
S202508025,Suresh,Khan,20,Male,Hyderabad,Telangana,suresh.khan.s202508025@example.in,6579054895,Technical Entrance Test,2025-01-18 09:08:37,Fail
S202508026,Isha,Banerjee,24,Female,Mumbai,Maharashtra,isha.banerjee.s202508026@example.in,7442341088,Technical Entrance Test,2025-01-18 11:24:02,Fail
S202508027,Sakshi,Khan,19,Female,Bhubaneswar,Odisha,sakshi.khan.s202508027@example.in,6339145152,Technical Entrance Test,2025-01-18 09:41:14,Fail
S202508028,Rohan,Pillai,23,Male,Thiruvananthapuram,Kerala,rohan.pillai.s202508028@example.in,6796532805,Technical Entrance Test,2025-01-18 09:12:39,Fail
S202508029,Kritika,Nair,21,Female,Pune,Maharashtra,kritika.nair.s202508029@example.in,6084540459,Technical Entrance Test,2025-01-18 15:35:16,Fail
S202508030,Pranav,Choudhary,22,Male,Kolkata,West Bengal,pranav.choudhary.s202508030@example.in,9854064858,Technical Entrance Test,2025-01-18 17:23:35,Fail
S202508031,Priya,Pillai,24,Female,Mumbai,Maharashtra,priya.pillai.s202508031@example.in,9787588339,Technical Entrance Test,2025-01-18 16:38:39,Fail
S202508032,Vivek,Banerjee,20,Male,Pune,Maharashtra,vivek.banerjee.s202508032@example.in,6897764116,Technical Entrance Test,2025-01-18 14:33:41,Fail
S202508033,Sanya,Ghosh,19,Female,Noida,Uttar Pradesh,sanya.ghosh.s202508033@example.in,8650224819,Technical Entrance Test,2025-01-18 11:57:05,Fail
S202508034,Trisha,Choudhary,22,Female,Patna,Bihar,trisha.choudhary.s202508034@example.in,6860607846,Technical Entrance Test,2025-01-18 14:20:16,Pass
S202508034,Trisha,Choudhary,22,Female,Patna,Bihar,trisha.choudhary.s202508034@example.in,6860607846,IQ Test,2025-03-01 09:16:26,Pass
S202508034,Trisha,Choudhary,22,Female,Patna,Bihar,trisha.choudhary.s202508034@example.in,6860607846,Descriptive Exam,2025-04-15 09:55:10,Fail
S202508035,Ishaan,Rao,23,Male,Guwahati,Assam,ishaan.rao.s202508035@example.in,7010834269,Technical Entrance Test,2025-01-18 09:03:45,Pass
S202508035,Ishaan,Rao,23,Male,Guwahati,Assam,ishaan.rao.s202508035@example.in,7010834269,IQ Test,2025-03-01 11:32:02,Fail
S202508036,Priya,Kulkarni,18,Female,Pune,Maharashtra,priya.kulkarni.s202508036@example.in,8845935766,Technical Entrance Test,2025-01-18 13:01:39,Fail
S202508037,Abhishek,Menon,23,Male,Bhopal,Madhya Pradesh,abhishek.menon.s202508037@example.in,6860797793,Technical Entrance Test,2025-01-18 15:00:01,Fail
S202508038,Nandini,Joshi,19,Female,Jaipur,Rajasthan,nandini.joshi.s202508038@example.in,9587315665,Technical Entrance Test,2025-01-18 09:18:17,Pass
S202508038,Nandini,Joshi,19,Female,Jaipur,Rajasthan,nandini.joshi.s202508038@example.in,9587315665,IQ Test,2025-03-01 12:49:28,Fail
S202508039,Aarav,Ali,18,Male,Chennai,Tamil Nadu,aarav.ali.s202508039@example.in,6683947830,Technical Entrance Test,2025-01-18 15:02:49,Fail
S202508040,Sanjay,Jain,19,Male,Kolkata,West Bengal,sanjay.jain.s202508040@example.in,6400421319,Technical Entrance Test,2025-01-18 14:46:51,Fail
S202508041,Mahima,Banerjee,23,Female,Ahmedabad,Gujarat,mahima.banerjee.s202508041@example.in,7452013102,Technical Entrance Test,2025-01-18 09:25:32,Fail
S202508042,Prachi,Patel,18,Female,Noida,Uttar Pradesh,prachi.patel.s202508042@example.in,6761027598,Technical Entrance Test,2025-01-18 09:13:14,Fail
S202508043,Diya,Rao,25,Female,Gurugram,Haryana,diya.rao.s202508043@example.in,7451240706,Technical Entrance Test,2025-01-18 16:22:20,Fail
S202508044,Tanvi,Yadav,25,Female,Bhubaneswar,Odisha,tanvi.yadav.s202508044@example.in,9412065807,Technical Entrance Test,2025-01-18 11:40:49,Fail
S202508045,Pooja,Khan,20,Female,Bhopal,Madhya Pradesh,pooja.khan.s202508045@example.in,7575342024,Technical Entrance Test,2025-01-18 12:36:48,Fail
S202508046,Mahima,Jain,20,Female,Pune,Maharashtra,mahima.jain.s202508046@example.in,9518414424,Technical Entrance Test,2025-01-18 17:07:56,Fail
S202508047,Aakash,Verma,20,Male,Bhubaneswar,Odisha,aakash.verma.s202508047@example.in,9095983019,Technical Entrance Test,2025-01-18 15:50:52,Fail
S202508048,Pooja,Mehta,25,Female,Bhopal,Madhya Pradesh,pooja.mehta.s202508048@example.in,9298919430,Technical Entrance Test,2025-01-18 13:09:26,Fail
S202508049,Karthik,Choudhary,19,Male,Noida,Uttar Pradesh,karthik.choudhary.s202508049@example.in,7487545013,Technical Entrance Test,2025-01-18 16:52:15,Fail
S202508050,Rakesh,Iyer,25,Male,Patna,Bihar,rakesh.iyer.s202508050@example.in,7549263087,Technical Entrance Test,2025-01-18 09:02:17,Fail
